STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020040900,"MADRAS MINAMBAKKAM, IN",11-08-2006,0.12,84,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-08-2006,0.2,86,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",13-08-2006,0.08,85,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-08-2006,0.67,85,98,76
IN020040900,"MADRAS MINAMBAKKAM, IN",15-08-2006,0.31,87,99,77
IN020040900,"MADRAS MINAMBAKKAM, IN",16-08-2006,0.2,85,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-08-2006,0.47,88,98,76
IN020040900,"MADRAS MINAMBAKKAM, IN",18-08-2006,0,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",19-08-2006,,86,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-08-2006,,85,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",21-08-2006,,85,92,80
IN020040900,"MADRAS MINAMBAKKAM, IN",22-08-2006,,85,91,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-08-2006,,86,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-08-2006,,87,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-08-2006,,86,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",26-08-2006,,84,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-08-2006,2.32,86,96,72
IN020040900,"MADRAS MINAMBAKKAM, IN",28-08-2006,0,87,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",29-08-2006,,86,94,81
IN020040900,"MADRAS MINAMBAKKAM, IN",30-08-2006,,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",31-08-2006,,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-09-2006,0,85,95,76
IN020040900,"MADRAS MINAMBAKKAM, IN",02-09-2006,0,86,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-09-2006,0.2,86,99,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-09-2006,1.89,83,93,74
IN020040900,"MADRAS MINAMBAKKAM, IN",05-09-2006,0,86,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",06-09-2006,,85,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-09-2006,,85,92,79
IN020040900,"MADRAS MINAMBAKKAM, IN",08-09-2006,,85,94,79
IN020040900,"MADRAS MINAMBAKKAM, IN",09-09-2006,0,84,92,79
IN020040900,"MADRAS MINAMBAKKAM, IN",10-09-2006,0,83,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",11-09-2006,0,86,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",12-09-2006,,87,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-09-2006,,85,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-09-2006,,82,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-09-2006,0.51,81,85,76
IN020040900,"MADRAS MINAMBAKKAM, IN",16-09-2006,0.01,84,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-09-2006,0,84,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-09-2006,,86,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-09-2006,0,84,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-09-2006,0.55,83,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",21-09-2006,0.16,84,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",22-09-2006,0,85,96,79
IN020040900,"MADRAS MINAMBAKKAM, IN",23-09-2006,,85,96,79
IN020040900,"MADRAS MINAMBAKKAM, IN",24-09-2006,,82,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-09-2006,1.26,79,87,71
IN020040900,"MADRAS MINAMBAKKAM, IN",26-09-2006,0.2,82,92,72
IN020040900,"MADRAS MINAMBAKKAM, IN",27-09-2006,0.08,85,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",28-09-2006,0.04,86,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",29-09-2006,0,85,96,79
IN020040900,"MADRAS MINAMBAKKAM, IN",30-09-2006,,86,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-10-2006,,85,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-10-2006,0.02,85,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-10-2006,2.68,84,94,73
IN020040900,"MADRAS MINAMBAKKAM, IN",04-10-2006,0,83,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-10-2006,0.35,83,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",06-10-2006,0.02,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-10-2006,0,84,91,78
IN020040900,"MADRAS MINAMBAKKAM, IN",08-10-2006,,84,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-10-2006,,82,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-10-2006,,82,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-10-2006,,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",12-10-2006,,85,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",13-10-2006,,83,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-10-2006,,83,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-10-2006,,83,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-10-2006,,84,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",17-10-2006,,83,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",18-10-2006,,83,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-10-2006,1.93,80,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-10-2006,0.12,81,89,77
IN020040900,"MADRAS MINAMBAKKAM, IN",21-10-2006,0.75,81,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-10-2006,0,83,91,77
IN020040900,"MADRAS MINAMBAKKAM, IN",23-10-2006,0.01,79,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-10-2006,1.02,78,83,72
IN020040900,"MADRAS MINAMBAKKAM, IN",25-10-2006,0.71,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-10-2006,5.63,77,82,73
IN020040900,"MADRAS MINAMBAKKAM, IN",27-10-2006,1.22,75,77,73
IN020040900,"MADRAS MINAMBAKKAM, IN",28-10-2006,5.47,75,79,73
IN020040900,"MADRAS MINAMBAKKAM, IN",29-10-2006,3.74,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-10-2006,2.28,78,82,74
IN020040900,"MADRAS MINAMBAKKAM, IN",31-10-2006,0.01,79,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-11-2006,0.08,80,89,75
IN020040900,"MADRAS MINAMBAKKAM, IN",02-11-2006,0.28,79,88,75
IN020040900,"MADRAS MINAMBAKKAM, IN",03-11-2006,0.59,75,79,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-11-2006,1.18,78,86,74
IN020040900,"MADRAS MINAMBAKKAM, IN",05-11-2006,0.08,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-11-2006,1.02,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-11-2006,0,74,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-11-2006,1.85,75,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-11-2006,0.51,77,85,73
IN020040900,"MADRAS MINAMBAKKAM, IN",10-11-2006,0.2,78,84,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-11-2006,0.28,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-11-2006,0.63,78,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-11-2006,0.16,77,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-11-2006,0.12,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-11-2006,0.16,77,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-11-2006,0.39,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-11-2006,0.12,78,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-11-2006,1.69,76,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-11-2006,0.83,78,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-11-2006,0.67,79,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-11-2006,0,78,87,73
IN020040900,"MADRAS MINAMBAKKAM, IN",22-11-2006,,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-11-2006,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-11-2006,,77,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-11-2006,,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-11-2006,,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-11-2006,0.01,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-11-2006,0,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-11-2006,0.02,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-11-2006,0.02,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-12-2006,0,77,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-12-2006,,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-12-2006,,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-12-2006,,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-12-2006,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-12-2006,,75,,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-12-2006,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-12-2006,,77,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-12-2006,,79,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-12-2006,0.04,77,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-12-2006,0.2,76,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-12-2006,0.51,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-12-2006,0.01,79,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-12-2006,0,79,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-12-2006,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-12-2006,,79,86,71
IN020040900,"MADRAS MINAMBAKKAM, IN",17-12-2006,,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-12-2006,,77,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",19-12-2006,,77,84,71
IN020040900,"MADRAS MINAMBAKKAM, IN",20-12-2006,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-12-2006,0.01,79,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",22-12-2006,0.02,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-12-2006,0,79,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",24-12-2006,0,78,85,72
IN020040900,"MADRAS MINAMBAKKAM, IN",25-12-2006,,78,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",26-12-2006,0,79,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",27-12-2006,,78,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-12-2006,,76,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",29-12-2006,,77,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",30-12-2006,,77,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",31-12-2006,,76,86,68
IN020040900,"MADRAS MINAMBAKKAM, IN",01-01-2007,,78,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",02-01-2007,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-01-2007,,75,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-01-2007,,75,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-01-2007,,75,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-01-2007,,76,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-01-2007,,77,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-01-2007,,77,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-01-2007,,78,86,73
IN020040900,"MADRAS MINAMBAKKAM, IN",10-01-2007,0,77,84,71
IN020040900,"MADRAS MINAMBAKKAM, IN",11-01-2007,,75,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-01-2007,,75,84,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-01-2007,,76,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-01-2007,,76,85,69
IN020040900,"MADRAS MINAMBAKKAM, IN",15-01-2007,,76,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-01-2007,,76,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-01-2007,,75,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-01-2007,,76,84,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-01-2007,,77,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-01-2007,,77,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-01-2007,,76,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-01-2007,,76,88,70
IN020040900,"MADRAS MINAMBAKKAM, IN",23-01-2007,,77,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",24-01-2007,,77,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-01-2007,,78,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-01-2007,,76,87,70
IN020040900,"MADRAS MINAMBAKKAM, IN",27-01-2007,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-01-2007,,79,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-01-2007,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",30-01-2007,,77,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",31-01-2007,,75,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-02-2007,,74,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-02-2007,,77,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-02-2007,,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-02-2007,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-02-2007,,75,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-02-2007,,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-02-2007,,78,89,70
IN020040900,"MADRAS MINAMBAKKAM, IN",08-02-2007,,76,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-02-2007,,76,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-02-2007,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-02-2007,,78,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-02-2007,,80,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-02-2007,,81,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-02-2007,0.28,82,93,76
IN020040900,"MADRAS MINAMBAKKAM, IN",15-02-2007,0,82,93,76
IN020040900,"MADRAS MINAMBAKKAM, IN",16-02-2007,0.02,82,91,77
IN020040900,"MADRAS MINAMBAKKAM, IN",17-02-2007,0,79,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-02-2007,0.59,80,88,74
IN020040900,"MADRAS MINAMBAKKAM, IN",19-02-2007,0,79,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-02-2007,,79,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-02-2007,,77,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-02-2007,,77,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-02-2007,,77,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-02-2007,,77,87,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-02-2007,,78,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-02-2007,,80,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",27-02-2007,,79,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-02-2007,,79,,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-03-2007,,81,90,73
IN020040900,"MADRAS MINAMBAKKAM, IN",02-03-2007,,82,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-03-2007,,82,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-03-2007,,81,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-03-2007,,81,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-03-2007,,81,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-03-2007,,81,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-03-2007,,81,,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-03-2007,,82,92,74
IN020040900,"MADRAS MINAMBAKKAM, IN",10-03-2007,,80,90,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-03-2007,,79,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",12-03-2007,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",13-03-2007,,79,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-03-2007,,81,91,73
IN020040900,"MADRAS MINAMBAKKAM, IN",15-03-2007,,82,91,74
IN020040900,"MADRAS MINAMBAKKAM, IN",16-03-2007,,82,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-03-2007,,81,91,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-03-2007,,82,91,74
IN020040900,"MADRAS MINAMBAKKAM, IN",19-03-2007,,82,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",20-03-2007,,85,98,76
IN020040900,"MADRAS MINAMBAKKAM, IN",21-03-2007,,83,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",22-03-2007,,83,94,77
IN020040900,"MADRAS MINAMBAKKAM, IN",23-03-2007,,81,92,75
IN020040900,"MADRAS MINAMBAKKAM, IN",24-03-2007,,83,93,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-03-2007,,84,97,77
IN020040900,"MADRAS MINAMBAKKAM, IN",26-03-2007,,83,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-03-2007,,83,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-03-2007,,83,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-03-2007,,82,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",30-03-2007,,82,91,73
IN020040900,"MADRAS MINAMBAKKAM, IN",31-03-2007,,83,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",01-04-2007,,84,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-04-2007,,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",03-04-2007,,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-04-2007,,83,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",05-04-2007,,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-04-2007,,83,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-04-2007,,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",08-04-2007,,85,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",09-04-2007,,85,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",10-04-2007,,85,94,79
IN020040900,"MADRAS MINAMBAKKAM, IN",11-04-2007,,85,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-04-2007,,86,94,81
IN020040900,"MADRAS MINAMBAKKAM, IN",13-04-2007,,86,94,81
IN020040900,"MADRAS MINAMBAKKAM, IN",14-04-2007,0.39,83,92,75
IN020040900,"MADRAS MINAMBAKKAM, IN",15-04-2007,0,84,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-04-2007,,84,93,79
IN020040900,"MADRAS MINAMBAKKAM, IN",17-04-2007,,85,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-04-2007,0,85,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",19-04-2007,0,83,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-04-2007,0.02,86,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-04-2007,0,85,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-04-2007,,87,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-04-2007,,87,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-04-2007,,88,101,80
IN020040900,"MADRAS MINAMBAKKAM, IN",25-04-2007,,87,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",26-04-2007,,86,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-04-2007,,87,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",28-04-2007,,88,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",29-04-2007,,87,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",30-04-2007,,88,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",01-05-2007,,88,100,81
IN020040900,"MADRAS MINAMBAKKAM, IN",02-05-2007,,88,97,83
IN020040900,"MADRAS MINAMBAKKAM, IN",03-05-2007,0,86,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-05-2007,0.12,86,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-05-2007,0,87,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",06-05-2007,,89,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-05-2007,,90,102,84
IN020040900,"MADRAS MINAMBAKKAM, IN",08-05-2007,,90,107,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-05-2007,0.03,92,108,82
IN020040900,"MADRAS MINAMBAKKAM, IN",10-05-2007,0,92,109,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-05-2007,,92,107,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-05-2007,,92,109,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-05-2007,0,90,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-05-2007,0,92,109,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-05-2007,0,92,108,84
IN020040900,"MADRAS MINAMBAKKAM, IN",16-05-2007,,91,107,84
IN020040900,"MADRAS MINAMBAKKAM, IN",17-05-2007,,90,108,84
IN020040900,"MADRAS MINAMBAKKAM, IN",18-05-2007,,92,108,83
IN020040900,"MADRAS MINAMBAKKAM, IN",19-05-2007,,91,104,83
IN020040900,"MADRAS MINAMBAKKAM, IN",20-05-2007,,90,108,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-05-2007,,89,,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-05-2007,,91,105,83
IN020040900,"MADRAS MINAMBAKKAM, IN",23-05-2007,,89,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-05-2007,,87,93,82
IN020040900,"MADRAS MINAMBAKKAM, IN",25-05-2007,,89,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-05-2007,,89,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-05-2007,,89,104,83
IN020040900,"MADRAS MINAMBAKKAM, IN",28-05-2007,,88,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-05-2007,,87,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",30-05-2007,,90,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",31-05-2007,,89,103,81
IN020040900,"MADRAS MINAMBAKKAM, IN",01-06-2007,,89,101,82
IN020040900,"MADRAS MINAMBAKKAM, IN",02-06-2007,,89,101,82
IN020040900,"MADRAS MINAMBAKKAM, IN",03-06-2007,,89,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-06-2007,,90,102,84
IN020040900,"MADRAS MINAMBAKKAM, IN",05-06-2007,,89,103,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-06-2007,,89,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-06-2007,0.39,83,88,77
IN020040900,"MADRAS MINAMBAKKAM, IN",08-06-2007,0,87,,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-06-2007,,90,103,82
IN020040900,"MADRAS MINAMBAKKAM, IN",10-06-2007,,87,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-06-2007,,88,,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-06-2007,,88,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-06-2007,,89,101,83
IN020040900,"MADRAS MINAMBAKKAM, IN",14-06-2007,,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-06-2007,,86,99,78
IN020040900,"MADRAS MINAMBAKKAM, IN",16-06-2007,,87,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-06-2007,0.63,85,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-06-2007,0.12,84,98,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-06-2007,0.31,81,90,76
IN020040900,"MADRAS MINAMBAKKAM, IN",20-06-2007,0.2,82,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",21-06-2007,0.16,76,79,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-06-2007,0.75,80,85,74
IN020040900,"MADRAS MINAMBAKKAM, IN",23-06-2007,0,84,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",24-06-2007,0,85,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",25-06-2007,0,87,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",26-06-2007,0.02,85,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-06-2007,0.47,81,84,76
IN020040900,"MADRAS MINAMBAKKAM, IN",28-06-2007,0.02,80,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",29-06-2007,0.67,83,96,74
IN020040900,"MADRAS MINAMBAKKAM, IN",30-06-2007,0.39,84,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",01-07-2007,0,86,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",02-07-2007,,88,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",03-07-2007,,89,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",04-07-2007,,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-07-2007,0,88,100,82
IN020040900,"MADRAS MINAMBAKKAM, IN",06-07-2007,0.01,88,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-07-2007,0,88,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-07-2007,,85,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-07-2007,,86,100,78
IN020040900,"MADRAS MINAMBAKKAM, IN",10-07-2007,,85,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",11-07-2007,,82,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-07-2007,0.63,82,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-07-2007,1.69,82,95,73
IN020040900,"MADRAS MINAMBAKKAM, IN",14-07-2007,0.39,85,97,76
IN020040900,"MADRAS MINAMBAKKAM, IN",15-07-2007,0.01,84,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-07-2007,0.04,84,97,77
IN020040900,"MADRAS MINAMBAKKAM, IN",17-07-2007,0.31,84,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-07-2007,0.04,85,98,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-07-2007,0.35,84,96,77
IN020040900,"MADRAS MINAMBAKKAM, IN",20-07-2007,0,84,93,77
IN020040900,"MADRAS MINAMBAKKAM, IN",21-07-2007,,83,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-07-2007,0.2,82,93,76
